KELP_ID,FTRCD,RA,RI,LOCATION,FEATURE,SPECIES,BIOMASS,DENSITY,KLPCMMNT,SOURCE1,PROJECT,GEOMETRY,OBJECTID,AREA_SQM,FEAT_LEN,X_COORDINATE,Y_COORDINATE
549,,3,2,Dundas Island,KELP,Bull Kelp,43,Low,,CHS 3959,NCOAST,,2808716,12.4005,15.5895,,
550,,3,2,Dundas Island,KELP,Bull Kelp,71,High,,CHS 3959,NCOAST,,2808717,4284.8569,307.3046,,
551,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808718,8854.032,494.7637,,
553,,0,3,,,,0,,,,,,2808719,1431.9205,139.2019,,
554,,0,3,,,,0,,,,,,2808720,3755.3294,264.9066,,
676,,0,3,Ducie Island,,Bull Kelp,0,Low,,,DUNDAS,,2808732,947.2166,135.3246,,
677,,0,3,Ducie Island,,Bull Kelp,0,High,,,DUNDAS,,2808733,832.2709,135.7307,,
680,,0,3,Dundas Island,,Bull Kelp,17,High,,,DUNDAS,,2808734,2704.4512,340.5014,,
682,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808735,31262.0986,627.5764,,
683,,0,3,Ducie Island,,Bull Kelp,1,Low,,,DUNDAS,,2808736,2240.4473,266.0824,,
685,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808737,31262.0924,627.5763,,
687,,0,3,Ducie Island,,Bull Kelp,2,Low,,,DUNDAS,,2808738,4856.0178,647.7246,,
689,,0,3,Dundas Island,,Bull Kelp,13,Low,,,DUNDAS,,2808739,5051.4023,419.5741,,
692,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808740,21197.0487,696.386,,
694,,0,3,Dundas Island,,Bull Kelp,96,High,,,DUNDAS,,2808741,14691.2826,971.5611,,
696,,3,2,Nares Islets,KELP,Bull Kelp,0,Low,,CHS 3959,NCOAST,,2808742,205.6864,75.1006,,
698,,3,2,Nares Islets,KELP,Bull Kelp,10,High,,CHS 3959,NCOAST,,2808743,1453.2416,153.36,,
699,,3,2,Nares Islets,KELP,Bull Kelp,7,Low,,CHS 3959,NCOAST,,2808744,421.9458,100.1255,,
705,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808745,30550.8339,716.9694,,
706,,0,3,Dundas Island,,Mixed,10,Low,,,DUNDAS,,2808746,11858.5638,882.7134,,
707,,3,2,Nares Islets,KELP,Bull Kelp,216,Low,,CHS 3959,NCOAST,,2808747,1409.9349,155.7128,,
708,,0,3,Dundas Island,,Bull Kelp,21,High,,,DUNDAS,,2808748,3250.6544,235.7038,,
567,,0,3,,,,0,,,,,,2808749,2002.7673,173.0211,,
570,,3,2,Dundas Island,KELP,Bull Kelp,211,Low,,CHS 3959,NCOAST,,2808750,1128.5158,144.4191,,
571,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808751,0.2805,4.2788,,
576,,0,3,Ducie Island,,Bull Kelp,0,Low,,,DUNDAS,,2808752,937.1662,127.0835,,
582,,3,1,Nares Islets,KELP,Bull Kelp,8,High,,CHS 3959,NCOAST,,2808753,1226.3321,234.3055,,
584,,3,1,Nares Islets,KELP,Bull Kelp,3,Low,,CHS 3959,NCOAST,,2808754,1062.8254,181.2912,,
588,,3,1,,KELP,,0,,,CHS 3959,NCOAST,,2808755,2541.4141,320.5793,,
591,,0,3,Ducie Island,,Bull Kelp,1,Low,,,DUNDAS,,2808756,2514.8496,223.7434,,
593,,3,1,,KELP,,0,,,CHS 3959,NCOAST,,2808757,1283.5455,240.3043,,
599,,0,3,Dundas Island,,Bull Kelp,526,High,,,DUNDAS,,2808758,3415.2264,239.2751,,
600,,0,3,Ducie Island,,Bull Kelp,0,Low,,,DUNDAS,,2808759,1751.4071,157.0142,,
603,,0,3,Ducie Island,,Bull Kelp,5,Low,,,DUNDAS,,2808760,11248.3239,1150.418,,
607,,3,2,Dundas Island,KELP,Bull Kelp,526,High,,CHS 3959,NCOAST,,2808761,23102.4724,862.4293,,
610,,0,3,,,,0,,,,,,2808762,3302.1995,219.302,,
613,,0,3,Ducie Island,,Bull Kelp,2,Low,,,DUNDAS,,2808763,4626.3434,401.6379,,
615,,0,3,Nares Islets,,Bull Kelp,13,Low,,,DUNDAS,,2808764,1316.0057,178.4821,,
621,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808765,6802.1114,350.3701,,
623,,0,3,Dundas Island,,Bull Kelp,526,High,,,DUNDAS,,2808766,3389.8117,366.1058,,
625,,3,2,Dundas Island,KELP,Bull Kelp,9,Low,,CHS 3959,NCOAST,,2808767,1694.9621,222.8393,,
626,,0,3,Dundas Island,,Bull Kelp,9,Low,,,DUNDAS,,2808768,1197.7168,230.495,,
627,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808769,711.2584,126.2957,,
628,,0,3,Dundas Island,,Bull Kelp,9,Low,,,DUNDAS,,2808770,717.1218,116.6821,,
629,,0,3,Nares Islets,,Bull Kelp,1,Low,,,DUNDAS,,2808771,604.6216,106.8908,,
556,,3,2,Dundas Island,KELP,Bull Kelp,211,Low,,CHS 3959,NCOAST,,2808721,16285.829,656.31,,
557,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808722,31261.9998,627.5754,,
558,,0,3,,,,0,,,,,,2808723,389.0594,88.6106,,
561,,3,2,Dundas Island,KELP,Bull Kelp,17,High,,CHS 3959,NCOAST,,2808724,636.932,103.0433,,
564,,0,3,Ducie Island,,Bull Kelp,0,Low,,,DUNDAS,,2808725,1317.9904,163.828,,
565,,0,3,Dundas Island,,Bull Kelp,211,Low,,,DUNDAS,,2808726,13178.664,694.385,,
668,,0,3,Ducie Island,,Bull Kelp,1,Low,,,DUNDAS,,2808727,3366.3723,530.5032,,
669,,0,3,Nares Islets,,Bull Kelp,3,Low,,,DUNDAS,,2808728,1171.8258,198.3888,,
670,,0,3,Nares Islets,,Bull Kelp,3,Low,,,DUNDAS,,2808729,1124.717,170.6621,,
672,,0,3,Ducie Island,,Bull Kelp,0,Low,,,DUNDAS,,2808730,584.9014,101.9538,,
673,,0,3,Nares Islets,,Bull Kelp,3,High,,,DUNDAS,,2808731,554.1451,90.1847,,
467,,3,2,Zayas Island,KELP,Bull Kelp,17,Low,,CHS 3959,NCOAST,,2808695,5712.635,364.3955,,
469,,0,3,Jacinto Point,,Giant Kelp,138,Low,,,DUNDAS,,2808696,3874.0569,325.3411,,
470,,0,3,Zayas Island,,Bull Kelp,356,High,,,DUNDAS,,2808697,1594.5727,218.2167,,
474,,0,3,Zayas Island,,Bull Kelp,60,Low,,,DUNDAS,,2808698,20036.5683,1354.1778,,
476,,0,3,Jacinto Point,,Bull Kelp,169,High,,,DUNDAS,,2808699,23051.1542,928.1378,,
477,,0,3,Jacinto Point,,Mixed,2,High,,,DUNDAS,,2808700,1946.7008,185.636,,
478,,0,3,Jacinto Point,,Giant Kelp,0,Low,,,DUNDAS,,2808701,317.1809,77.2661,,
479,,0,3,Jacinto Point,,Bull Kelp,19,Low,,,DUNDAS,,2808702,7080.2922,522.885,,
483,,0,3,Jacinto Point,,Bull Kelp,6,Low,,,DUNDAS,,2808703,2486.1112,261.8686,,
484,,0,3,,,,0,,,,,,2808704,5217.6606,300.2259,,
523,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808705,31262.1011,627.5764,,
524,,3,2,,KELP,,0,,,CHS 3960,NCOAST,,2808706,30424.7131,626.4153,,
525,,3,2,,KELP,,0,,,CHS 3960,NCOAST,,2808707,31262.0659,627.5761,,
526,,3,2,,KELP,,0,,,CHS 3960,NCOAST,,2808708,29176.0578,626.981,,
527,,3,2,,KELP,,0,,,CHS 3960,NCOAST,,2808709,30346.2996,634.2896,,
530,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808710,31262.0983,627.5764,,
743,,0,3,Dundas Island,,Bull Kelp,18,Low,,,DUNDAS,,2808803,7094.3766,567.9243,,
746,,3,2,Nares Islets,KELP,Bull Kelp,216,Low,,CHS 3959,NCOAST,,2808804,12179.4157,1113.0596,,
747,,3,2,Nares Islets,KELP,Bull Kelp,38,High,,CHS 3959,NCOAST,,2808805,1395.1367,241.735,,
748,,0,3,Dundas Island,,Bull Kelp,99,High,,,DUNDAS,,2808806,15061.7057,743.3473,,
749,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808807,12501.6649,581.8374,,
751,,3,2,Nares Islets,KELP,Bull Kelp,1,Low,,CHS 3959,NCOAST,,2808808,481.9379,86.3722,,
752,,0,3,Nares Islets,,Bull Kelp,1,Low,,,DUNDAS,,2808809,149.8642,57.4524,,
754,,3,2,Nares Islets,KELP,Bull Kelp,18,Low,,CHS 3959,NCOAST,,2808810,905.0595,217.3294,,
828,,0,3,Dundas Island,,Bull Kelp,13,Low,,,DUNDAS,,2808811,5227.3388,605.4701,,
830,,3,2,Nares Islets,KELP,Bull Kelp,26,High,,CHS 3959,NCOAST,,2808812,206.3006,75.3757,,
834,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808813,31262.0659,627.5761,,
835,,0,3,Nares Islets,,Bull Kelp,5,Low,,,DUNDAS,,2808814,1896.8938,194.3719,,
836,,0,3,Dundas Island,,Bull Kelp,7,Low,,,DUNDAS,,2808815,2688.2801,407.3335,,
838,,0,3,Dundas Island,,Bull Kelp,9,High,,,DUNDAS,,2808816,1511.9014,160.5484,,
841,,0,3,Dundas Island,,Bull Kelp,22,High,,,DUNDAS,,2808817,3441.0714,320.0474,,
842,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808818,53653.3015,1495.5331,,
845,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808819,31262.0659,627.5761,,
846,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808820,31262.0986,627.5764,,
853,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808821,57985.5344,965.7716,,
855,,0,3,Dundas Island,,Bull Kelp,23,Low,,,DUNDAS,,2808822,8736.1067,640.2247,,
856,,0,3,Dundas Island,,Bull Kelp,19,High,,,DUNDAS,,2808823,2920.6335,263.7268,,
857,,0,3,Dundas Island,,Bull Kelp,58,High,,,DUNDAS,,2808824,8910.4595,557.1734,,
860,,0,3,Dundas Island,,Bull Kelp,6,Low,,,DUNDAS,,2808825,2373.6019,301.1393,,
863,,3,2,Nares Islets,KELP,Bull Kelp,9,Low,,CHS 3959,NCOAST,,2808826,2893.9998,217.7431,,
864,,3,2,Nares Islets,KELP,Bull Kelp,8,Low,,CHS 3959,NCOAST,,2808827,2765.4081,190.5387,,
871,,0,3,Nares Islets,,Bull Kelp,4,Low,,,DUNDAS,,2808828,1389.4802,302.1777,,
872,,0,3,Nares Islets,,Bull Kelp,8,Low,,,DUNDAS,,2808829,2646.7598,253.5138,,
873,,0,3,Nares Islets,,Bull Kelp,7,Low,,,DUNDAS,,2808830,2519.4924,339.8551,,
756,,0,3,Nares Islets,,Bull Kelp,62,Low,,,DUNDAS,,2808831,19718.0422,1397.4783,,
757,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808832,31262.1226,627.5766,,
758,,3,2,Nares Islets,KELP,Bull Kelp,1,High,,CHS 3959,NCOAST,,2808833,248.1996,63.7531,,
759,,3,2,Nares Islets,KELP,Bull Kelp,4,High,,CHS 3959,NCOAST,,2808834,584.4722,147.9037,,
762,,0,3,Nares Islets,,Bull Kelp,14,High,,,DUNDAS,,2808835,2040.8588,196.7968,,
764,,0,3,Dundas Island,,Bull Kelp,8,High,,,DUNDAS,,2808836,1302.1646,169.7336,,
630,,0,3,Dundas Island,,Bull Kelp,35,Low,,,DUNDAS,,2808772,13518.5449,731.935,,
631,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808773,31048.9851,636.7834,,
633,,0,3,Ducie Island,,Bull Kelp,0,High,,,DUNDAS,,2808774,429.8034,84.9839,,
634,,0,3,Nares Islets,,Bull Kelp,13,Low,,,DUNDAS,,2808775,23.4585,40.6568,,
637,,0,3,Nares Islets,,Bull Kelp,14,Low,,,DUNDAS,,2808776,2207.5477,379.2154,,
638,,0,3,Ducie Island,,Bull Kelp,5,Low,,,DUNDAS,,2808777,12173.9762,906.4472,,
639,,0,3,Ducie Island,,Bull Kelp,3,Low,,,DUNDAS,,2808778,6515.8868,661.1472,,
640,,0,3,,,,0,,,,,,2808779,1300.5164,144.5247,,
642,,0,3,Ducie Island,,Bull Kelp,0,High,,,DUNDAS,,2808780,1445.6146,179.4162,,
644,,0,3,Nares Islets,,Bull Kelp,3,Low,,,DUNDAS,,2808781,1141.8175,146.3526,,
648,,0,3,Ducie Island,,Bull Kelp,1,Low,,,DUNDAS,,2808782,2309.8523,275.1588,,
651,,0,3,Dundas Island,,Bull Kelp,7,Low,,,DUNDAS,,2808783,2815.8364,241.1056,,
652,,0,3,Ducie Island,,Bull Kelp,0,Low,,,DUNDAS,,2808784,1148.7662,182.4587,,
654,,0,3,Dundas Island,,Bull Kelp,1,Low,,,DUNDAS,,2808785,579.5845,112.2693,,
655,,0,3,Ducie Island,,Bull Kelp,0,Low,,,DUNDAS,,2808786,1212.2478,197.1534,,
657,,0,3,Ducie Island,,Bull Kelp,0,Low,,,DUNDAS,,2808787,914.9077,180.8353,,
658,,0,3,Dundas Island,,Bull Kelp,5,Low,,,DUNDAS,,2808788,2065.5667,226.4596,,
660,,0,3,Nares Islets,,Bull Kelp,4,Low,,,DUNDAS,,2808789,1556.9319,260.5103,,
661,,0,3,Dundas Island,,Bull Kelp,146,Low,,,DUNDAS,,2808790,55576.2446,3138.4779,,
662,,0,3,Dundas Island,,Bull Kelp,60,High,,,DUNDAS,,2808791,9173.4701,611.2408,,
665,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808792,31261.9998,627.5754,,
709,,0,3,Nares Islets,,Bull Kelp,22,Low,,,DUNDAS,,2808793,0.0082,2.1305,,
721,,0,3,Ducie Island,,Bull Kelp,0,Low,,,DUNDAS,,2808794,1973.0824,302.7876,,
724,,0,3,Dundas Island,,Bull Kelp,6,Low,,,DUNDAS,,2808795,2629.1816,339.0543,,
726,,0,3,Dundas Island,,Bull Kelp,73,High,,,DUNDAS,,2808796,11141.1869,787.831,,
728,,0,3,Dundas Island,,Bull Kelp,2,Low,,,DUNDAS,,2808797,806.5323,133.7223,,
731,,0,3,Dundas Island,,Bull Kelp,45,Low,,,DUNDAS,,2808798,17211.9249,1771.2167,,
734,,0,3,,,,0,,,,,,2808799,4315.0421,314.3778,,
739,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808800,27962.6179,714.8225,,
741,,0,3,Nares Islets,,Bull Kelp,4,High,,,DUNDAS,,2808801,651.0655,129.3643,,
742,,3,2,Nares Islets,KELP,Bull Kelp,216,Low,,CHS 3959,NCOAST,,2808802,413.1614,96.2449,,
801,,3,2,Nares Islets,KELP,Bull Kelp,33,Low,,CHS 3959,NCOAST,,2808859,7715.3062,415.2749,,
803,,0,3,Nares Islets,,Bull Kelp,14,High,,,DUNDAS,,2808860,352.4699,105.5627,,
806,,3,2,Nares Islets,KELP,Bull Kelp,77,Low,,CHS 3959,NCOAST,,2808861,22.5866,21.9877,,
808,,3,2,Nares Islets,KELP,Bull Kelp,77,Low,,CHS 3959,NCOAST,,2808862,4140.3286,322.3624,,
809,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808863,26029.2302,644.8286,,
811,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808864,28455.4124,772.6534,,
814,,3,2,Nares Islets,KELP,Bull Kelp,1,Low,,CHS 3959,NCOAST,,2808865,366.3309,95.0616,,
818,,0,3,,,,0,,,,,,2808866,599.5241,95.205,,
819,,0,3,Nares Islets,,Bull Kelp,0,Low,,,DUNDAS,,2808867,88.1813,44.8561,,
820,,0,3,Dundas Island,,Bull Kelp,30,High,,,DUNDAS,,2808868,4605.9984,384.5178,,
885,,0,3,,,,0,,,,,,2808880,2610.7202,271.7212,,
886,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808881,28641.5555,719.4496,,
891,,0,3,Nares Islets,,Bull Kelp,14,Low,,,DUNDAS,,2808882,242.8551,80.9358,,
895,,3,2,Nares Islets,KELP,Bull Kelp,14,Low,,CHS 3959,NCOAST,,2808883,3648.8056,288.6505,,
896,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808884,621.5253,175.7268,,
897,,3,2,Nares Islets,KELP,Bull Kelp,45,Low,,CHS 3959,NCOAST,,2808885,859.871,135.4515,,
898,,0,3,,,,0,,,,,,2808886,257.4386,61.4556,,
899,,0,3,Dundas Island,,Bull Kelp,2,Low,,,DUNDAS,,2808887,1064.7868,164.3493,,
900,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808888,31262.0514,627.5759,,
901,,0,3,Nares Islets,,Bull Kelp,14,Low,,,DUNDAS,,2808889,814.1884,136.0428,,
902,,0,3,Nares Islets,,Bull Kelp,7,Low,,,DUNDAS,,2808890,2341.9099,305.8471,,
904,,3,2,Nares Islets,KELP,Bull Kelp,7,Low,,CHS 3959,NCOAST,,2808891,1574.0373,218.4336,,
906,,0,3,Dundas Island,,Bull Kelp,4,Low,,,DUNDAS,,2808892,1756.8701,199.1986,,
907,,3,2,Nares Islets,KELP,Bull Kelp,14,Low,,CHS 3959,NCOAST,,2808893,4516.9571,427.4898,,
908,,0,3,Nares Islets,,Bull Kelp,7,Low,,,DUNDAS,,2808894,579.2824,101.4598,,
909,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808895,108.8931,84.002,,
912,,0,3,Nares Islets,,Bull Kelp,1,Low,,,DUNDAS,,2808896,358.7849,73.0234,,
917,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808897,31261.9998,627.5754,,
921,,0,3,Dundas Island,,Bull Kelp,7,Low,,,DUNDAS,,2808898,2936.4832,331.5158,,
924,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808899,30260.5172,737.9691,,
925,,0,3,Dundas Island,,Bull Kelp,27,High,,,DUNDAS,,2808900,4156.0347,320.1787,,
1026,,0,3,Nares Islets,,Bull Kelp,0,Low,,,DUNDAS,,2808901,124.5376,50.4236,,
1027,,3,2,Nares Islets,KELP,Bull Kelp,17,Low,,CHS 3959,NCOAST,,2808902,357.2943,93.8842,,
1028,,0,3,Nares Islets,,Bull Kelp,17,Low,,,DUNDAS,,2808903,35835.2023,2410.4206,,
1029,,0,3,,,,0,,,,,,2808904,11985.6252,471.4562,,
1033,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808905,55736.5136,920.2492,,
1034,,0,3,Nares Islets,,Bull Kelp,2,Low,,,DUNDAS,,2808906,3733.4362,430.9319,,
1035,,0,3,Dundas Island,,Bull Kelp,17,High,,,DUNDAS,,2808907,2712.5237,238.0371,,
1036,,0,3,,,,0,,,,,,2808908,1093.2572,127.5265,,
1039,,0,3,Dundas Island,,Bull Kelp,39,Low,,,DUNDAS,,2808909,14963.5692,856.2183,,
1040,,0,3,,,,0,,,,,,2808910,1077.2781,123.3049,,
1041,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808911,26732.0036,846.7177,,
1045,,0,3,Dundas Island,,Bull Kelp,5,High,,,DUNDAS,,2808912,768.4228,110.4095,,
1046,,0,3,Nares Islets,,Bull Kelp,2,High,,,DUNDAS,,2808913,4264.7936,581.9811,,
1047,,0,3,,,,0,,,,,,2808914,2104.0107,180.7979,,
1050,,0,3,Dundas Island,,Bull Kelp,1,Low,,,DUNDAS,,2808915,736.3164,118.2515,,
1055,,0,3,Nares Islets,,Bull Kelp,8,Low,,,DUNDAS,,2808916,351.8489,80.5872,,
1059,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808917,29326.9337,629.3331,,
1060,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808918,398.1424,90.1701,,
1061,,3,2,Nares Islets,KELP,Bull Kelp,1,High,,CHS 3959,NCOAST,,2808919,1614.6254,181.0663,,
1064,,0,3,Dundas Island,,Bull Kelp,11,High,,,DUNDAS,,2808920,1760.0789,176.2829,,
822,,0,3,Nares Islets,,Bull Kelp,43,Low,,,DUNDAS,,2808869,13627.7053,1201.943,,
824,,3,2,Nares Islets,KELP,Bull Kelp,9,Low,,CHS 3959,NCOAST,,2808870,2600.2767,237.3709,,
826,,0,3,Dundas Island,,Bull Kelp,10,Low,,,DUNDAS,,2808871,3839.4466,261.9454,,
827,,0,3,Dundas Island,,Bull Kelp,4,Low,,,DUNDAS,,2808872,1795.3655,172.7289,,
874,,0,3,Nares Islets,,Bull Kelp,5,High,,,DUNDAS,,2808873,776.2364,132.9119,,
876,,0,3,Nares Islets,,Bull Kelp,2,Low,,,DUNDAS,,2808874,757.8899,151.0532,,
877,,3,2,Nares Islets,KELP,Bull Kelp,3,Low,,CHS 3959,NCOAST,,2808875,199.5335,67.0831,,
878,,0,3,Nares Islets,,Bull Kelp,3,Low,,,DUNDAS,,2808876,1050.1938,171.3983,,
881,,0,3,Nares Islets,,Bull Kelp,17,Low,,,DUNDAS,,2808877,5459.6221,555.4351,,
882,,0,3,Nares Islets,,Bull Kelp,4,Low,,,DUNDAS,,2808878,1522.9446,176.8716,,
883,,0,3,Nares Islets,,Bull Kelp,5,High,,,DUNDAS,,2808879,756.4853,125.1079,,
767,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808837,28976.1559,845.2039,,
769,,0,3,Nares Islets,,Bull Kelp,3,High,,,DUNDAS,,2808838,473.0468,85.763,,
770,,0,3,Nares Islets,,Bull Kelp,176,Low,,,DUNDAS,,2808839,55306.8051,2370.0921,,
774,,0,3,Dundas Island,,Bull Kelp,24,Low,,,DUNDAS,,2808840,9134.9881,691.7845,,
775,,0,3,,,,0,,,,,,2808841,980.5178,120.3132,,
778,,0,3,,,,0,,,,,,2808842,917.9649,114.8972,,
779,,0,3,Dundas Island,,Bull Kelp,36,High,,,DUNDAS,,2808843,5601.1304,438.4392,,
780,,0,3,Dundas Island,,Bull Kelp,4,Low,,,DUNDAS,,2808844,1721.6548,234.1887,,
781,,0,3,Dundas Island,,Bull Kelp,5,Low,,,DUNDAS,,2808845,2249.2225,319.2817,,
782,,0,3,Nares Islets,,Bull Kelp,12,High,,,DUNDAS,,2808846,1802.5147,246.7134,,
783,,0,3,Dundas Island,,Bull Kelp,10,High,,,DUNDAS,,2808847,1517.5767,168.096,,
784,,3,2,Nares Islets,KELP,Bull Kelp,77,Low,,CHS 3959,NCOAST,,2808848,4962.6607,365.4207,,
785,,3,2,Nares Islets,KELP,Bull Kelp,176,Low,,CHS 3959,NCOAST,,2808849,14.8039,19.8951,,
786,,3,2,Nares Islets,KELP,Bull Kelp,4,Low,,CHS 3959,NCOAST,,2808850,1446.7166,172.5498,,
788,,0,3,Nares Islets,,Bull Kelp,4,Low,,,DUNDAS,,2808851,0.6256,4.7441,,
789,,0,3,Dundas Island,,Bull Kelp,14,Low,,,DUNDAS,,2808852,5673.6946,434.273,,
791,,0,3,Dundas Island,,Bull Kelp,14,High,,,DUNDAS,,2808853,2139.4283,241.6857,,
793,,0,3,Nares Islets,,Bull Kelp,14,High,,,DUNDAS,,2808854,2001.299,260.6794,,
794,,0,3,Dundas Island,,Bull Kelp,5,High,,,DUNDAS,,2808855,889.7483,114.5652,,
795,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808856,20650.7888,618.6277,,
799,,3,2,Nares Islets,KELP,Bull Kelp,14,High,,CHS 3959,NCOAST,,2808857,1679.6204,161.3469,,
800,,0,3,Dundas Island,,Bull Kelp,4,Low,,,DUNDAS,,2808858,1823.1421,160.0732,,
984,,0,3,,,,0,,,,,,2808947,6042.5486,304.4637,,
986,,3,2,Nares Islets,KELP,Bull Kelp,5,Low,,CHS 3959,NCOAST,,2808948,9365.7081,725.9198,,
989,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808949,10551.0238,427.2217,,
992,,0,3,Dundas Island,,Bull Kelp,4,High,,,DUNDAS,,2808950,682.9206,117.9221,,
993,,0,3,Dundas Island,,Bull Kelp,4,Low,,,DUNDAS,,2808951,1771.7812,196.5412,,
997,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808952,30857.6047,628.2342,,
998,,0,3,Dundas Island,,Bull Kelp,0,Low,,,DUNDAS,,2808953,49.4393,65.1484,,
1001,,0,3,,,,0,,,,,,2808954,7190.4793,559.0812,,
1002,,0,3,Dundas Island,,Bull Kelp,228,Low,,,DUNDAS,,2808955,86424.0483,3756.1828,,
1004,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808956,26238.5306,976.0947,,
1006,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808957,547.0704,97.0208,,
1008,,0,3,Dundas Island,,Bull Kelp,15,High,,,DUNDAS,,2808958,2316.4375,337.2444,,
1009,,0,3,Nares Islets,,Bull Kelp,0,High,,,DUNDAS,,2808959,928.1828,142.2112,,
1011,,3,2,Nares Islets,KELP,Bull Kelp,0,High,,CHS 3959,NCOAST,,2808960,78.4974,37.1799,,
1012,,0,3,Nares Islets,,Bull Kelp,5,Low,,,DUNDAS,,2808961,1196.4489,159.2802,,
1013,,0,3,Nares Islets,,Bull Kelp,0,High,,,DUNDAS,,2808962,787.502,125.3084,,
1016,,0,3,,,,0,,,,,,2808963,2621.9673,199.5209,,
1020,,0,3,Nares Islets,,Bull Kelp,0,Low,,,DUNDAS,,2808964,1756.8876,205.1991,,
1021,,0,3,Nares Islets,,Bull Kelp,0,High,,,DUNDAS,,2808965,304.8891,74.3576,,
1174,,3,2,Hudson Bay Passage,KELP,Bull Kelp,0,Low,,CHS 3959,NCOAST,,2808966,1304.4865,142.5833,,
1175,,0,3,Hudson Bay Passage,,Bull Kelp,2,Low,,,DUNDAS,,2808967,3783.9724,311.2022,,
1176,,0,3,Prince Leboo Island,,Bull Kelp,7,Low,,,DUNDAS,,2808968,2931.5326,208.2922,,
1179,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808969,27157.8149,942.2693,,
1181,,0,3,Prince Leboo Island,,Mixed,21,Low,,,DUNDAS,,2808970,24045.6104,1088.7023,,
1185,,3,2,Hudson Bay Passage,KELP,Bull Kelp,1,Low,,CHS 3959,NCOAST,,2808971,4104.2255,323.3313,,
1186,,0,3,Prince Leboo Island,,Giant Kelp,6,Low,,,DUNDAS,,2808972,9992.1606,576.3261,,
1189,,3,2,Prince Leboo Island,KELP,Mixed,14,Low,,CHS 3959,NCOAST,,2808973,3004.0113,297.5063,,
1190,,0,3,Hudson Bay Passage,,Bull Kelp,1,Low,,,DUNDAS,,2808974,6.0163,11.0082,,
1191,,0,3,,,,0,,,,,,2808975,994.4619,134.2538,,
1192,,0,3,Prince Leboo Island,,Giant Kelp,0,Low,,,DUNDAS,,2808976,1012.7679,147.8222,,
1193,,0,3,,,,0,,,,,,2808977,389.2361,86.0777,,
1196,,3,2,Prince Leboo Island,KELP,Bull Kelp,295,Low,,CHS 3959,NCOAST,,2808978,1329.8998,257.243,,
1197,,3,2,,KELP,,0,,,CHS 3959,NCOAST,,2808979,31262.0738,627.5762,,
1198,,0,3,Hudson Bay Passage,,Bull Kelp,0,Low,,,DUNDAS,,2808980,510.6673,196.3254,,
1201,,0,3,Prince Leboo Island,,Mixed,4,Low,,,DUNDAS,,2808981,4880.7401,272.3306,,
1205,,0,3,Hudson Bay Passage,,Bull Kelp,3,Low,,,DUNDAS,,2808982,7454.8491,423.4109,,
1206,,0,3,Prince Leboo Island,,Bull Kelp,187,High,,,DUNDAS,,2808983,0.326,4.5872,,
1207,,3,2,Prince Leboo Island,KELP,Bull Kelp,295,Low,,CHS 3959,NCOAST,,2808984,28.1772,42.0344,,
1208,,3,2,Prince Leboo Island,KELP,Bull Kelp,295,Low,,CHS 3959,NCOAST,,2808985,2383.6094,187.8814,,
